,lpt odds,r1 spread,r1 pup,r2 spread,r2 pup
2018-07-11 19:10:46,0.20302806671508816,0.508189233223766,0.13533705309459798,0.028631235095518643,0.5788308697041654
2018-07-11 19:10:48,0.20268507366647193,0.4848163917230952,0.13317673062715246,0.025779359036785587,0.5687368327904305
2018-07-11 19:10:50,0.20595676430060003,0.4662653257081893,0.13579304277337687,0.021595006436742413,0.542576045660475
2018-07-11 19:10:52,0.20163176381663778,0.4496423659181776,0.13856566291109448,0.019014061876579263,0.5060397094478124
2018-07-11 19:10:54,0.19944261392500262,0.43603191870197044,0.14144614843773726,0.018276300001157535,0.47248259264839193
2018-07-11 19:10:56,0.19987484355444304,0.4263611559199086,0.14439079109365438,0.017870962630913926,0.4347216629043035
2018-07-11 19:10:58,0.200987345292727,0.42064497509844817,0.14739405972830594,0.017266008576275582,0.42248630287531785
2018-07-11 19:11:00,0.20209984703101097,0.4169568067182161,0.15057806599752277,0.016648450307005108,0.41051261740503936
2018-07-11 19:11:02,0.20321234876929495,0.4152063355700803,0.15384047825978125,0.015302019873961735,0.4068748643390128
2018-07-11 19:11:04,0.2043248505075789,0.41538678429039055,0.15717621558201986,0.015533008752873834,0.401878879135232
2018-07-11 19:11:06,0.20543735224586285,0.417477917582109,0.16057934266927215,0.015513311680136406,0.38776504835923103
