,ltp odds,r1 spread,r1 pup,r2 spread,r2 pup,enhanced_markov,r1_0,r1_1,r1_2,r1_3,r2_0,r2_1,r2_2,r2_3
2018-07-10 12:43:10,0.8658902401218909,0.010312932122959913,0.36951737914351784,0.10326565853608755,0.35700187061908717,0.5387526011503427,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2018-07-10 12:43:15,0.8664790323847475,0.010189856455017746,0.3679130289424032,0.10320362396457292,0.3540069104668318,0.5387526011503427,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2018-07-10 12:43:20,0.8675975305548845,0.010193395485659559,0.36905847602900616,0.10331979956382516,0.3534462579537734,0.5387526011503427,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2018-07-10 12:43:25,0.8687160287250215,0.010069494991013601,0.3685857225746428,0.10421683946399832,0.3533443056305222,0.5387526011503427,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2018-07-10 12:43:30,0.874855894416526,0.010000409398954555,0.36630374369073904,0.10524294080514197,0.3527237963393019,0.5387526011503427,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2018-07-10 12:43:35,0.8778974695097399,0.010434725330202505,0.36239687278744664,0.10567104227141876,0.35208340120226045,0.5387526011503427,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2018-07-10 12:43:40,0.8790159676798769,0.010548349319299133,0.36350981977025265,0.10460915109002168,0.3532571330546337,0.5387526011503427,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2018-07-10 12:43:45,0.8799778761061947,0.01054943858562788,0.3674197313036065,0.10493413076842112,0.3559381524308976,0.5387526011503427,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2018-07-10 12:43:50,0.8799778761061947,0.010486540378445562,0.36804355123458793,0.10521750401176502,0.3534148518790854,0.5387526011503427,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2018-07-10 12:43:55,0.8779350419598133,0.010488188424254643,0.36275092565186395,0.10555138984628698,0.35386270698009814,0.5387526011503427,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2018-07-10 12:44:00,0.8767489898846935,0.010440099025423283,0.36221396110873216,0.10690773710572418,0.3534957688848849,0.5387526011503427,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2018-07-10 12:44:05,0.8735377984369515,0.010340165046445518,0.36261292088756014,0.10661113862429818,0.3532618570618914,0.5387526011503427,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2018-07-10 12:44:10,0.8703266069892093,0.01032783236626114,0.3617919275408154,0.10642640131032535,0.35275215660800713,0.5387526011503427,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2018-07-10 12:44:15,0.8677419819575072,0.009730162714065408,0.36895773245122,0.10570365145322648,0.350433445507314,0.5387526011503427,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2018-07-10 12:44:20,0.8658928914141999,0.009675213512141026,0.3756378463948046,0.10550199046096534,0.3508320002514293,0.5387526011503427,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2018-07-10 12:44:25,0.8660420845457714,0.009499865165940998,0.37887164561030656,0.10645161622879772,0.3529418291462457,0.5387526011503427,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2018-07-10 12:44:30,0.8681721749354601,0.009611803161750865,0.3731417753946132,0.10825237592429426,0.3541241826802893,0.5387526011503427,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2018-07-10 12:44:35,0.8721138595280472,0.009614598305523978,0.36945273460866673,0.11035525422652048,0.3520547660349213,0.5387526011503427,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2018-07-10 12:44:40,0.8805463640141811,0.00961739344929709,0.36625233946267705,0.1118275044096204,0.34750724248259574,0.5387526011503427,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2018-07-10 12:44:45,0.8851834464827386,0.0099011080131926,0.3615061082175518,0.11267705394538313,0.34733118095803434,0.5387526011503427,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2018-07-10 12:44:50,0.8877714382011652,0.010034822242515607,0.36110741658169065,0.11324336929775819,0.3472489401199574,0.5387526011503427,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2018-07-10 12:44:55,0.8865244967368324,0.009924343289003962,0.36488172790731965,0.11352971064328239,0.3480052777248157,0.5387526011503427,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
